Stage,TimeStep,Node,r_U,r_D,P_lsh,delta_RT,s
RT,415,46,0.0,0.0,0.0,-30.84533822881005,0.0
RT,415,47,0.0,0.0,0.0,-32.171149005311065,0.0
RT,415,48,0.0,0.0,0.0,-33.08952863616395,0.0
RT,415,49,0.0,0.0,0.0,-34.3755367616572,0.0
RT,415,50,0.0,0.0,0.0,-35.88996989973816,0.0
RT,415,51,0.0,0.0,0.0,-36.15885186367706,0.0
RT,415,52,0.0,0.0,0.0,-37.58872192365405,0.0
RT,415,53,0.0,9.77340098118924,0.0,-39.30611436446509,0.0
RT,415,54,0.0,49.474299,0.0,-39.32261197141327,0.0
RT,415,55,0.0,0.0,0.0,-39.49651709989749,0.0
RT,415,56,0.0,0.0,0.0,-37.19515445708487,0.0
RT,415,57,0.0,0.0,0.0,-37.31424460740959,0.0
RT,415,58,0.0,0.149796114,0.0,-39.180484387745054,0.0
RT,415,59,0.0,0.0,0.0,-33.38300044452092,0.0
RT,415,60,0.0,0.0907543275,0.0,-33.31324017974879,0.0
RT,415,61,0.0,0.0,0.0,-32.444215917721806,0.0
RT,415,62,0.0,0.0,0.0,-34.73253287888434,0.0
RT,415,63,0.0,0.0,0.0,-32.427894791391765,0.0
RT,415,64,0.0,0.0,0.0,-27.950225953591996,0.0
RT,415,65,0.0,0.114656725,0.0,-30.372798883171782,0.0
RT,415,66,0.0,0.0,0.0,-30.98226856748971,0.0
RT,415,67,0.0,0.0,0.0,-26.943375334227767,0.0
RT,415,68,0.0,0.0242784146,0.0,-25.76140457017641,0.0
RT,415,69,0.0,0.0,0.0,-19.914527418939628,0.0
RT,415,70,0.0,0.0,0.0,-18.893115109650978,0.0
RT,415,71,0.0,0.0,0.0,-13.961074755225269,0.0
RT,415,72,0.0,0.0245855647,0.0,-18.830828419153477,0.0
RT,415,73,0.0,0.0332077449,0.0,-21.086628487672613,0.0
RT,415,74,0.0,0.0,0.0,-22.081328231504017,0.0
RT,415,75,0.0,0.109228094,0.0,-22.54756511640892,0.0
RT,415,76,0.0,0.051688672,0.0,-26.101140447987007,0.0
RT,415,77,0.0,0.0,0.0,-26.021678110818073,0.0
RT,415,78,0.0,0.0,0.0,-26.266902467748793,0.0
RT,415,79,0.0,0.167978546,0.0,-27.61088954126629,0.0
RT,415,80,0.0,0.0,0.0,-27.179105875874228,0.0
RT,415,81,0.0,0.0,0.0,-28.020167873847328,0.0
RT,415,82,0.0,0.0,0.0,-27.92514999838704,0.0
RT,415,83,0.0,0.0,0.0,-27.978473537359633,0.0
RT,415,84,0.0,0.0905777776,0.0,-28.16781622307346,0.0
RT,415,85,0.0,0.0,0.0,-27.57104445275675,0.0
RT,415,86,0.0,0.0,0.0,-27.57440097055388,0.0
RT,415,87,0.0,0.0,0.0,-28.70402272509665,0.0
RT,415,88,0.0,0.0,0.0,-29.87054597149995,0.0
RT,415,89,0.0,0.096828031,0.0,-28.42444820730259,0.0
RT,415,90,0.0,0.0858582569,0.0,-29.735729042257958,0.0
RT,415,91,0.0,0.0668748808,0.0,-31.72389515058245,0.0
RT,415,92,0.0,0.0,0.0,-32.648322734649184,0.0
RT,415,93,0.0,0.0,0.0,-33.64991653558394,0.0
RT,415,94,0.0,0.0,0.0,-31.80548237641304,0.0
RT,415,95,0.0,0.0,0.0,-30.013373115996643,0.0
RT,415,96,0.0,0.0,0.0,-28.686482332225665,0.0
RT,415,97,0.0,0.0,0.0,-31.909922766840964,0.0
RT,415,98,0.0,0.0,0.0,-36.24760066322858,0.0
RT,415,99,0.0,0.0344423978,0.0,-40.445961215874576,0.0
RT,415,100,0.0,0.0,0.0,-36.308046294421416,0.0
RT,415,101,0.0,0.0,0.0,-33.20690589081357,0.0
RT,415,102,0.0,0.0,0.0,-48.55602634877809,0.0
RT,415,103,0.0,0.0,0.0,-55.02807746918816,0.0
RT,415,104,0.0,25.5908133,0.0,-55.830983845742196,0.0
RT,415,105,0.0,0.0,0.0,-54.53146595429449,0.0
RT,415,106,0.0,0.0,0.0,-63.2641077640119,0.0
RT,415,107,0.0,0.0,0.0,-56.96393759599289,0.0
RT,415,108,0.0,0.0,0.0,-57.441430158303476,0.0
RT,415,109,0.0,0.0,0.0,-58.846106598606355,0.0
RT,415,110,0.0,0.0,0.0,-58.846106598606355,0.0
RT,415,111,0.0,0.0,0.0,-57.83727428663276,0.0
RT,415,112,0.0,0.00912117115,0.0,-4.487378146668789,0.0
RT,415,113,0.0,0.0,0.0,-3.308087194929584,0.0
RT,415,114,0.0,0.0,0.0,-3.2619671480317436,0.0
RT,415,115,0.0,0.0,0.0,-26.77063134551389,0.0
RT,415,116,0.0,0.0,0.0,-0.2523259058714302,0.0
RT,415,117,0.0,0.0,0.0,-22.104835549103825,0.0
RT,416,0,0.0,0.0,0.0,0.0,0.0
RT,416,1,0.0,0.0,0.0,-0.38885023871566204,0.0
RT,416,2,0.0,0.0,0.0,-0.34807792598923015,0.0
RT,416,3,0.0,0.0,0.0,-1.7027440595446421,0.0
RT,416,4,0.0,0.0,0.0,-1.8474588667653506,0.0
RT,416,5,0.0,0.0418825989,0.0,-1.002573526088952,0.0
RT,416,6,0.0,0.0,0.0,-0.9134144226213152,0.0
RT,416,7,0.0,0.0,0.0,-3.4232229736622344,0.0
RT,416,8,0.0,0.0,0.0,-3.4197433138792235,0.0
RT,416,9,0.0,0.114087206,0.0,-3.416069705846013,0.0
RT,416,10,0.0,0.0,0.0,-1.0731492820232233,0.0
RT,416,11,0.0,0.0,0.0,-0.9209627915800809,0.0
RT,416,12,0.0,0.0,0.0,-1.3560684345111724,0.0
RT,416,13,0.0,0.0,0.0,-1.6407323978144177,0.0
RT,416,14,0.0,0.0,0.0,-4.273753825150919,0.0
RT,416,15,0.0,0.0,0.0,-1.7878153071727638,0.0
RT,416,16,0.0,0.0,0.0,-4.728156735637924,0.0
RT,416,17,0.0,0.0,0.0,-4.350193201062865,0.0
RT,416,18,0.0,0.0278162398,0.0,-4.68311420827402,0.0
RT,416,19,0.0,0.0,0.0,-4.591002679051115,0.0
RT,416,20,0.0,0.0,0.0,-4.8867890477370395,0.0
RT,416,21,0.0,0.0,0.0,-5.546970620021227,0.0
RT,416,22,0.0,0.0,0.0,-7.006414701819608,0.0
RT,416,23,0.0,0.0665177832,0.0,-9.466732090062834,0.0
RT,416,24,0.0,0.0,0.0,-6.100617674047129,0.0
RT,416,25,0.0,0.0413685133,0.0,-6.296502399762716,0.0
RT,416,26,0.0,0.0,0.0,-3.403306475042257,0.0
RT,416,27,0.0,0.0,0.0,-3.041307271297569,0.0
RT,416,28,0.0,0.0,0.0,-3.0224489492614453,0.0
RT,416,29,0.0,0.0,0.0,-6.738312402354438,0.0
RT,416,30,0.0,0.0576346769,0.0,-3.204332555808662,0.0
RT,416,31,0.0,0.0,0.0,-3.7959938997192353,0.0
RT,416,32,0.0,0.0,0.0,-7.509250899112089,0.0
RT,416,33,0.0,0.00267677853,0.0,-11.75619493005533,0.0
RT,416,34,0.0,0.0,0.0,-11.57322048753116,0.0
RT,416,35,0.0,0.0,0.0,-11.570123097385334,0.0
RT,416,36,0.0,0.0,0.0,-11.977491674757374,0.0
RT,416,37,0.0,0.0,0.0,-13.365248846085109,0.0
RT,416,38,0.0,0.0,0.0,-13.246083703458908,0.0
RT,416,39,0.0,0.0,0.0,-14.357751476989165,0.0
RT,416,40,0.0,0.0,0.0,-15.37186848218272,0.0
RT,416,41,0.0,0.100942344,0.0,-19.368338339933416,0.0
RT,416,42,0.0,0.0,0.0,-16.11899150207475,0.0
RT,416,43,0.0,0.0,0.0,-23.5361562112372,0.0
RT,416,44,0.0,0.0,0.0,-26.60148722316697,0.0
RT,416,45,0.0,0.0,0.0,-28.86449324961771,0.0
RT,416,46,0.0,0.0,0.0,-30.204936749951884,0.0
RT,416,47,0.0,0.0,0.0,-31.279587449185158,0.0
RT,416,48,0.0,0.0,0.0,-32.16455309526009,0.0
RT,416,49,0.0,0.0,0.0,-34.428605155293724,0.0
RT,416,50,0.0,0.0,0.0,-37.20062924951213,0.0
RT,416,51,0.0,0.0,0.0,-37.819279148465284,0.0
RT,416,52,0.0,0.0,0.0,-40.23784851586427,0.0
RT,416,53,75.8295589,4.535224548505141,0.0,-42.708365426054144,0.0
RT,416,54,0.0,49.5532338,0.0,-42.329876701812225,0.0
RT,416,55,0.0,0.0,0.0,-42.57658652472048,0.0
RT,416,56,0.0,0.0,0.0,-39.00349940668082,0.0
RT,416,57,0.0,0.0,0.0,-39.3772111988915,0.0
RT,416,58,0.0,0.123061513,0.0,-41.669225409086266,0.0
RT,416,59,0.0,0.0,0.0,-35.76747023665558,0.0
RT,416,60,0.0,0.118854853,0.0,-35.764662719214414,0.0
RT,416,61,0.0,0.0,0.0,-34.53410101533777,0.0
RT,416,62,0.0,0.0,0.0,-36.880582319753074,0.0
RT,416,63,0.0,0.0,0.0,-34.39942009730066,0.0
RT,416,64,0.0,0.0,0.0,-29.114420097300638,0.0
RT,416,65,0.0,0.0863913434,0.0,-30.894221232685993,0.0
RT,416,66,0.0,0.0,0.0,-32.22394945782938,0.0
RT,416,67,0.0,0.0,0.0,-28.095864230925486,0.0
RT,416,68,0.0,0.0221927332,0.0,-26.668171866195706,0.0
RT,416,69,0.0,0.0,0.0,-20.727360991057765,0.0
RT,416,70,0.0,0.0,0.0,-19.662960241571312,0.0
RT,416,71,0.0,0.0,0.0,-14.514608972318513,0.0
RT,416,72,0.0,0.0,0.0,-19.600255204928345,0.0
RT,416,73,0.0,0.0230455593,0.0,-22.010173173082705,0.0
RT,416,74,0.0,0.0,0.0,-23.058768389744614,0.0
RT,416,75,0.0,0.0963295881,0.0,-23.667482245871867,0.0
RT,416,76,0.0,0.041740795,0.0,-27.485928780504395,0.0
RT,416,77,0.0,0.0,0.0,-27.416030305623565,0.0
RT,416,78,0.0,0.0,0.0,-27.689568995874254,0.0
RT,416,79,0.0,0.138168085,0.0,-29.130298257293305,0.0
RT,416,80,0.0,0.0,0.0,-28.46117135212532,0.0
RT,416,81,0.0,0.0,0.0,-29.753046899092652,0.0
RT,416,82,0.0,0.0,0.0,-29.705123484698305,0.0
RT,416,83,0.0,0.0,0.0,-29.836141628157094,0.0
RT,416,84,0.0,0.0932980673,0.0,-30.06707787104898,0.0
RT,416,85,0.0,0.0,0.0,-29.454158316187602,0.0
RT,416,86,0.0,0.0,0.0,-29.454158316187602,0.0
RT,416,87,0.0,0.0,0.0,-30.68545685852652,0.0
RT,416,88,0.0,0.0,0.0,-31.92807126435582,0.0
RT,416,89,0.0,0.0595859892,0.0,-30.416535971976856,0.0
RT,416,90,0.0,0.0750819259,0.0,-31.71361111373966,0.0
RT,416,91,0.0,0.0457777932,0.0,-33.895781858642636,0.0
RT,416,92,0.0,0.0,0.0,-34.8577116253075,0.0
RT,416,93,0.0,0.0,0.0,-35.89649202055688,0.0
RT,416,94,0.0,0.0,0.0,-33.89171925516956,0.0
RT,416,95,0.0,0.0,0.0,-31.91011607186755,0.0
RT,416,96,0.0,0.0,0.0,-30.395904510420223,0.0
RT,416,97,0.0,0.0,0.0,-33.883908527905646,0.0
RT,416,98,0.0,0.0,0.0,-38.64618158569286,0.0
RT,416,99,0.0,0.0446763495,0.0,-43.20672312858977,0.0
RT,416,100,0.0,0.0,0.0,-38.806773716422725,0.0
RT,416,101,0.0,0.0,0.0,-35.48658784394934,0.0
RT,416,102,0.0,0.015325699,0.0,-51.772189022093414,0.0
RT,416,103,0.0,0.046517555,0.0,-59.15650356375775,0.0
RT,416,104,0.0,3.4874015566108483,0.0,-60.43949076865812,0.0
RT,416,105,0.0,0.0,0.0,-58.80879701307316,0.0
RT,416,106,0.0,0.0,0.0,-67.68854305327724,0.0
RT,416,107,0.0,0.0,0.0,-61.20232731649395,0.0
RT,416,108,0.0,0.0,0.0,-61.52850861693929,0.0
RT,416,109,0.0,0.0,0.0,-62.536181836792494,0.0
RT,416,110,0.0,0.0,0.0,-62.53677953389696,0.0
RT,416,111,0.0,0.0,0.0,-61.50370684914307,0.0
RT,416,112,0.0,0.0010280807,0.0,-4.570439642317297,0.0
RT,416,113,0.0,0.0,0.0,-3.401186624772123,0.0
RT,416,114,0.0,0.0,0.0,-3.3538377038352394,0.0
RT,416,115,0.0,0.0,0.0,-27.921074442417506,0.0
RT,416,116,0.0,0.0,0.0,-0.2565513499959309,0.0
RT,416,117,0.0,0.0,0.0,-23.144518350875245,0.0
RT,417,0,0.0,0.0,0.0,0.0,0.0
RT,417,1,0.0,0.0,0.0,-0.3873584597281763,0.0
RT,417,2,0.0,0.0,0.0,-0.35261922961745995,0.0
RT,417,3,0.0,0.0,0.0,-1.7406217769514,0.0
RT,417,4,0.0,0.0,0.0,-1.8743703514012964,0.0
RT,417,5,0.0,0.0707382748,0.0,-0.9843347397047921,0.0
RT,417,6,0.0,0.0,0.0,-0.9015850132242633,0.0
RT,417,7,0.0,0.0,0.0,-3.4482793855643763,0.0
RT,417,8,0.0,0.0,0.0,-3.4437527189753894,0.0
RT,417,9,0.0,0.148415298,0.0,-3.438973746379787,0.0
RT,417,10,0.0,0.0,0.0,-1.0822272292878097,0.0
RT,417,11,0.0,0.0,0.0,-0.9207777793492653,0.0
RT,417,12,0.0,0.0,0.0,-1.3592269255426572,0.0
RT,417,13,0.0,0.0,0.0,-1.638854188648935,0.0
RT,417,14,0.0,0.0,0.0,-4.272139546689033,0.0
RT,417,15,0.0,0.0,0.0,-1.7881804242354633,0.0
RT,417,16,0.0,0.0,0.0,-4.737847315492644,0.0
RT,417,17,0.0,0.0,0.0,-4.351283430900935,0.0
RT,417,18,0.0,0.0213889295,0.0,-4.6811545155611896,0.0
RT,417,19,0.0,0.0,0.0,-4.601683109231601,0.0
RT,417,20,0.0,0.0,0.0,-4.909403621327385,0.0
RT,417,21,0.0,0.0,0.0,-5.585674543670763,0.0
RT,417,22,0.0,0.0,0.0,-7.0743655342566285,0.0
RT,417,23,0.0,0.100761132,0.0,-9.574070095431438,0.0
RT,417,24,0.0,0.0,0.0,-6.14879032918094,0.0
RT,417,25,0.0,0.0474852266,0.0,-6.3400801610005715,0.0
RT,417,26,0.0,0.0438711025,0.0,-3.426154825467563,0.0
RT,417,27,0.0,0.0,0.0,-3.0609563141502463,0.0
RT,417,28,0.0,0.0,0.0,-3.0414667192781337,0.0
RT,417,29,0.0,0.0,0.0,-6.7622921449653575,0.0
RT,417,30,0.0,0.0956643329,0.0,-3.224564482108576,0.0
RT,417,31,0.0,0.0,0.0,-3.822813648723553,0.0
RT,417,32,0.0,0.0,0.0,-7.494519702045892,0.0
RT,417,33,0.0,0.0,0.0,-11.728605428518279,0.0
RT,417,34,0.0,0.0,0.0,-11.543553606743984,0.0
RT,417,35,0.0,0.0,0.0,-11.539860733117365,0.0
RT,417,36,0.0,0.0,0.0,-11.953690507582223,0.0
RT,417,37,0.0,0.0,0.0,-13.395656260922863,0.0
RT,417,38,0.0,0.0,0.0,-13.16872695893619,0.0
RT,417,39,0.0,0.0,0.0,-14.252779896901416,0.0
RT,417,40,0.0,0.0,0.0,-15.245761384789176,0.0
RT,417,41,0.0,0.0755987562,0.0,-19.192669606733574,0.0
RT,417,42,0.0,0.0,0.0,-16.035087873550737,0.0
RT,417,43,0.0,0.0,0.0,-23.378025976474532,0.0
RT,417,44,0.0,0.0,0.0,-26.41870970694788,0.0
RT,417,45,0.0,0.0,0.0,-28.685026624891123,0.0
RT,417,46,0.0,0.0,0.0,-30.057662928376146,0.0
RT,417,47,0.0,0.0,0.0,-31.066390943437,0.0
RT,417,48,0.0,0.0,0.0,-31.94416950474158,0.0
RT,417,49,0.0,0.0,0.0,-34.27003543197819,0.0
RT,417,50,0.0,0.0,0.0,-37.1208798677292,0.0
RT,417,51,0.0,0.0,0.0,-37.76058281721032,0.0
RT,417,52,0.0,0.0,0.0,-40.243011507561334,0.0
RT,417,53,77.4948623,0.0,0.0,-42.76625014895461,0.0
RT,417,54,1.4748290149723289,49.4547367,0.0,-42.357477492992274,0.0
RT,417,55,0.0,0.0,0.0,-42.616748486230705,0.0
RT,417,56,0.0,0.0,0.0,-38.95919381674517,0.0
RT,417,57,0.0,0.0,0.0,-39.34773476391254,0.0
RT,417,58,0.0,0.144276724,0.0,-41.79690759837911,0.0
RT,417,59,0.0,0.0,0.0,-35.96397701714446,0.0
RT,417,60,0.0,0.122990391,0.0,-35.97540458496928,0.0
RT,417,61,0.0,0.0,0.0,-34.70598959104851,0.0
RT,417,62,0.0,0.0,0.0,-37.04580670473018,0.0
RT,417,63,0.0,0.0,0.0,-34.58409639714006,0.0
RT,417,64,0.0,0.0,0.0,-29.299096397140033,0.0
RT,417,65,0.0,0.0789259587,0.0,-30.923212134754152,0.0
RT,417,66,0.0,0.0,0.0,-32.31657035317414,0.0
RT,417,67,0.0,0.0,0.0,-28.35556322410008,0.0
RT,417,68,0.0,0.0227451819,0.0,-26.933345465209186,0.0
RT,417,69,0.0,0.0,0.0,-20.998320833069158,0.0
RT,417,70,0.0,0.0,0.0,-19.923498222321427,0.0
RT,417,71,0.0,0.0,0.0,-14.70528152370133,0.0
RT,417,72,0.0,0.0235794194,0.0,-19.86508656005776,0.0
RT,417,73,0.0,0.0385587248,0.0,-22.332747850269186,0.0
RT,417,74,0.0,0.0,0.0,-23.395420977107847,0.0
RT,417,75,0.0,0.103347871,0.0,-24.066227259699275,0.0
RT,417,76,0.0,0.0743218018,0.0,-28.004363242787917,0.0
RT,417,77,0.0,0.0,0.0,-27.93778187415404,0.0
RT,417,78,0.0,0.0,0.0,-28.220978780585654,0.0
RT,417,79,0.0,0.17230679,0.0,-29.694536557873533,0.0
RT,417,80,0.0,0.0,0.0,-28.828417443369716,0.0
RT,417,81,0.0,0.0,0.0,-30.5081136910093,0.0
RT,417,82,0.0,0.0,0.0,-30.517488660643835,0.0
RT,417,83,0.0,0.0,0.0,-30.738830564590927,0.0
RT,417,84,0.0,0.115932869,0.0,-31.014902916744802,0.0
RT,417,85,0.0,0.0,0.0,-30.410936957084658,0.0
RT,417,86,0.0,0.0,0.0,-30.43390593652728,0.0
RT,417,87,0.0,0.0,0.0,-31.713659100375764,0.0
RT,417,88,0.0,0.0,0.0,-33.01855664972942,0.0
RT,417,89,0.0,0.0298295554,0.0,-31.556893293519664,0.0
RT,417,90,0.0,0.0761490094,0.0,-32.94191458030471,0.0
RT,417,91,0.0,0.0708025517,0.0,-35.022011491958125,0.0
RT,417,92,0.0,0.0,0.0,-35.92705700747774,0.0
RT,417,93,0.0,0.0,0.0,-36.918322040726395,0.0
RT,417,94,0.0,0.0,0.0,-34.82437161330563,0.0
RT,417,95,0.0,0.0,0.0,-32.73452384413753,0.0
RT,417,96,0.0,0.0,0.0,-31.09249982768233,0.0
RT,417,97,0.0,0.0,0.0,-34.683228662612805,0.0
RT,417,98,0.0,0.0,0.0,-39.66663696477414,0.0
RT,417,99,0.0,0.0525062427,0.0,-44.40666900693506,0.0
RT,417,100,0.0,0.0,0.0,-39.9720061056731,0.0
RT,417,101,0.0,0.0,0.0,-36.62546594423347,0.0
RT,417,102,0.0,0.0370415233,0.0,-53.29765451645474,0.0
RT,417,103,0.0,0.0,0.0,-60.577795013262886,0.0
RT,417,104,0.0,5.15605567036971,0.0,-61.87808057623582,0.0
RT,417,105,0.0,0.0,0.0,-60.19906563690395,0.0
RT,417,106,0.0,0.0,0.0,-69.0834659447285,0.0
RT,417,107,0.0,0.0,0.0,-62.68549995845146,0.0
RT,417,108,0.0,0.0,0.0,-63.03004973668865,0.0
RT,417,109,0.0,0.0,0.0,-64.08742463173046,0.0
RT,417,110,0.0,0.0,0.0,-64.08742463173046,0.0
RT,417,111,0.0,0.0,0.0,-63.05181963155306,0.0
RT,417,112,0.0,0.0,0.0,-4.582084791638749,0.0
RT,417,113,0.0,0.0,0.0,-3.4245874704807875,0.0
RT,417,114,0.0,0.0,0.0,-3.376807928750935,0.0
RT,417,115,0.0,0.0,0.0,-28.17760164669511,0.0
RT,417,116,0.0,0.0,0.0,-0.25130583215457136,0.0
RT,417,117,0.0,0.0,0.0,-23.50878640092131,0.0
RT,418,0,0.0,0.0,0.0,0.0,0.0
RT,418,1,0.0,0.0,0.0,-0.40868833296795515,0.0
RT,418,2,0.0,0.0,0.0,-0.365655891171059,0.0
RT,418,3,0.0,0.0,0.0,-1.7868346142807923,0.0
RT,418,4,0.0,0.0,0.0,-1.9406696718265835,0.0
RT,418,5,0.0,0.0484313838,0.0,-1.0239725303808882,0.0
RT,418,6,0.0,0.0,0.0,-0.9415380707799841,0.0
RT,418,7,0.0,0.0,0.0,-3.6155874678886164,0.0
RT,418,8,0.0,0.0,0.0,-3.612062660114617,0.0
RT,418,9,0.0,0.115567468,0.0,-3.6083413876450265,0.0
RT,418,10,0.0,0.0,0.0,-1.1294924922252676,0.0
RT,418,11,0.0,0.0,0.0,-0.9678452655784895,0.0
RT,418,12,0.0,0.0,0.0,-1.440218137989433,0.0
RT,418,13,0.0,0.0,0.0,-1.7401185927338076,0.0
RT,418,14,0.0,0.0,0.0,-4.550774045241354,0.0
RT,418,15,0.0,0.0,0.0,-1.8975909093484518,0.0
RT,418,16,0.0,0.0,0.0,-5.027880208982083,0.0
RT,418,17,0.0,0.0,0.0,-4.637334353228653,0.0
RT,418,18,0.0,0.0207889199,0.0,-4.989358658218379,0.0
RT,418,19,0.0,0.0,0.0,-4.899078328581908,0.0
RT,418,20,0.0,0.0,0.0,-5.214566475255197,0.0
RT,418,21,0.0,0.0,0.0,-5.9135844676658,0.0
RT,418,22,0.0,0.0,0.0,-7.4558042314611725,0.0
RT,418,23,0.0,0.0676130089,0.0,-10.059521831462718,0.0
RT,418,24,0.0,0.0,0.0,-6.486621281239422,0.0
RT,418,25,0.0,0.0528175492,0.0,-6.685611657634979,0.0
RT,418,26,0.0,0.0,0.0,-3.6584692344823964,0.0
RT,418,27,0.0,0.0,0.0,-3.276848829870687,0.0
RT,418,28,0.0,0.0,0.0,-3.2556232944393457,0.0
RT,418,29,0.0,0.0,0.0,-7.13488435279848,0.0
RT,418,30,0.0,0.0663288248,0.0,-3.4462267694476623,0.0
RT,418,31,0.0,0.0,0.0,-4.070409426601657,0.0
RT,418,32,0.0,0.0,0.0,-7.975468934415346,0.0
RT,418,33,0.0,0.00698291143,0.0,-12.469387277601413,0.0
RT,418,34,0.0,0.0,0.0,-12.274116068933182,0.0
RT,418,35,0.0,0.0,0.0,-12.270847228250517,0.0
RT,418,36,0.0,0.0,0.0,-12.698940974136406,0.0
RT,418,37,0.0,0.0,0.0,-14.120089493963803,0.0
RT,418,38,0.0,0.0,0.0,-14.07837507994725,0.0
RT,418,39,0.0,0.0,0.0,-15.272945459295812,0.0
RT,418,40,0.0,0.0,0.0,-16.359702473903695,0.0
RT,418,41,0.0,0.0987590935,0.0,-20.617588848461963,0.0
RT,418,42,0.0,0.0,0.0,-17.15914055162139,0.0
RT,418,43,0.0,0.0,0.0,-25.10671784028625,0.0
RT,418,44,0.0,0.0,0.0,-28.384124659765803,0.0
RT,418,45,0.0,0.0,0.0,-30.788723547814442,0.0
RT,418,46,0.0,0.0,0.0,-32.19404144080727,0.0
RT,418,47,0.0,0.0,0.0,-33.36824903607004,0.0
RT,418,48,0.0,0.0,0.0,-34.309292883619804,0.0
RT,418,49,0.0,0.0,0.0,-36.64154462220739,0.0
RT,418,50,0.0,0.0,0.0,-39.494513926557374,0.0
RT,418,51,0.0,0.0,0.0,-40.128014457011545,0.0
RT,418,52,0.0,0.0,0.0,-42.62326027475285,0.0
RT,418,53,77.6269628,0.0,0.0,-45.184726919124074,0.0
RT,418,54,22.793088274955608,49.5114555,0.0,-44.96542797255262,0.0
RT,418,55,0.0,0.0,0.0,-45.05972733145205,0.0
RT,418,56,0.0,0.0,0.0,-41.36535244959063,0.0
RT,418,57,0.0,0.0,0.0,-41.74590579738509,0.0
RT,418,58,0.0,0.12664996,0.0,-43.433472036040996,0.0
RT,418,59,0.0,0.0,0.0,-37.168197129128686,0.0
RT,418,60,0.0,0.130400096,0.0,-37.13916343432709,0.0
RT,418,61,0.0,0.0,0.0,-35.95577634109304,0.0
RT,418,62,0.0,0.0,0.0,-38.46866744557076,0.0
RT,418,63,0.0,0.0,0.0,-35.896229833928174,0.0
RT,418,64,0.0,0.0,0.0,-30.611229833928178,0.0
RT,418,65,0.0,0.0872562107,0.0,-32.61164407928467,0.0
RT,418,66,0.0,0.0,0.0,-33.78569236651083,0.0
RT,418,67,0.0,0.0,0.0,-29.622232949926342,0.0
RT,418,68,0.0,0.0379838297,0.0,-28.22097217708759,0.0
RT,418,69,0.0,0.0,0.0,-21.973360448220745,0.0
RT,418,70,0.0,0.0,0.0,-20.847989718640036,0.0
RT,418,71,0.0,0.0,0.0,-15.402582456274246,0.0
RT,418,72,0.0,0.00530624155,0.0,-20.782235928752954,0.0
RT,418,73,0.0,0.0444847938,0.0,-23.34360933478436,0.0
RT,418,74,0.0,0.0,0.0,-24.44882652991228,0.0
RT,418,75,0.0,0.11643396,0.0,-25.108116474609744,0.0
RT,418,76,0.0,0.0509250864,0.0,-29.1487654812467,0.0
RT,418,77,0.0,0.0,0.0,-29.075366754924033,0.0
RT,418,78,0.0,0.0,0.0,-29.3628458592857,0.0
RT,418,79,0.0,0.168031301,0.0,-30.87680597860472,0.0
RT,418,80,0.0,0.0,0.0,-30.065281467047015,0.0
RT,418,81,0.0,0.0,0.0,-31.620242743100903,0.0
RT,418,82,0.0,0.0,0.0,-31.592793089446616,0.0
RT,418,83,0.0,0.0,0.0,-31.76592654224922,0.0
RT,418,84,0.0,0.0929230857,0.0,-32.02579139160417,0.0
RT,418,85,0.0,0.0,0.0,-31.381817381297253,0.0
RT,418,86,0.0,0.0,0.0,-31.381817381297253,0.0
RT,418,87,0.0,0.0,0.0,-32.705810313810275,0.0
RT,418,88,0.0,0.0,0.0,-34.032540354472474,0.0
RT,418,89,0.0,0.0626152665,0.0,-32.42746851874125,0.0
RT,418,90,0.0,0.0781900898,0.0,-33.76629807767239,0.0
RT,418,91,0.0,0.050330761,0.0,-36.13044008198966,0.0
RT,418,92,0.0,0.0,0.0,-37.10944717049742,0.0
RT,418,93,0.0,0.0,0.0,-38.17352951777207,0.0
RT,418,94,0.0,0.0,0.0,-36.03351985823707,0.0
RT,418,95,0.0,0.0,0.0,-33.90908912346873,0.0
RT,418,96,0.0,0.0,0.0,-32.263850350950094,0.0
RT,418,97,0.0,0.0,0.0,-35.96164333728868,0.0
RT,418,98,0.0,0.0,0.0,-41.04667145803489,0.0
RT,418,99,0.0,0.041729807,0.0,-45.90660589853553,0.0
RT,418,100,0.0,0.0,0.0,-41.28652778493864,0.0
RT,418,101,0.0,0.0,0.0,-37.80060581303371,0.0
RT,418,102,0.0,0.0147153288,0.0,-54.990042557275274,0.0
RT,418,103,0.0,0.043628657,0.0,-62.738813640273875,0.0
RT,418,104,18.8953867,7.989791334771553,0.0,-64.29056916944664,0.0
RT,418,105,0.0,0.0,0.0,-62.42929777590301,0.0
RT,418,106,0.0,0.0,0.0,-71.36793792386854,0.0
RT,418,107,0.0,0.0,0.0,-64.94836439522953,0.0
RT,418,108,0.0,0.0,0.0,-65.23220562346235,0.0
RT,418,109,0.0,0.0,0.0,-66.13518306467665,0.0
RT,418,110,0.0,0.0,0.0,-66.13518306467665,0.0
RT,418,111,0.0,0.0,0.0,-65.05017536322262,0.0
RT,418,112,0.0,0.0,0.0,-4.865031161160715,0.0
RT,418,113,0.0,0.0,0.0,-3.6558688863781015,0.0
RT,418,114,0.0,0.0,0.0,-3.6061668829855478,0.0
RT,418,115,0.0,0.0,0.0,-29.43644532604685,0.0
RT,418,116,0.0,0.0,0.0,-0.2697704576576996,0.0
RT,418,117,0.0,0.0,0.0,-24.54818201560468,0.0
